dev,token,symbol,create_ts,hit,ath_mc,coverage_s,truncated,sol_ok,quote_mint,launchpad_platform,migrate_s,curve_last_s,n_trades,measurable,n_markets,dev_first_buy_s,dev_first_buy_sol,dev_first_buy_quote,dev_first_buy_tokens,dev_supply_share,dev_same_slot_buyers,dev_fee_first_tx,dev_fee_med_60s,dev_sold_by_60s,dev_sold_share_60s,dev_sold_by_120s,dev_sold_share_120s,dev_sold_by_300s,dev_sold_share_300s,dev_fee_lamports_med,dev_first_sell_s,dev_sold_share_30m,dev_sell_sol_30m,member_first_buy_s,outside_first_buy_s,sol_in_1m,sol_out_1m,net_sol_1m,n_buys_1m,n_wallets_1m,member_buy_by_1m,member_buy_sol_1m,member_buyers_1m,outside_buy_sol_1m,top10_share_1m,n_net_long_1m,sol_in_5m,sol_out_5m,net_sol_5m,n_buys_5m,n_wallets_5m,member_buy_by_5m,member_buy_sol_5m,member_buyers_5m,outside_buy_sol_5m,top10_share_5m,n_net_long_5m,n_price_buckets,peak10_mult,peak10_ts_s,end_mult,mult_30s,max_after_30s,max_after_30s_ts,ahead_30s,mult_60s,max_after_60s,max_after_60s_ts,ahead_60s,mult_120s,max_after_120s,max_after_120s_ts,ahead_120s,mult_300s,max_after_300s,max_after_300s_ts,ahead_300s,peak1_ts_s,peak1_mult,grad_s
gampsito,E3d1wyrW15xGsR8az8oTiwYKbuEqm2L8zzZbpSabpump,Chimpi,1788450417,False,7326.7764,1800,False,True,,Pump.fun,,148,93,True,1,0.0,5.927867765,5.927867765,176989690.673615,0.176989690673615,12.0,5000.0,59437.5,True,0.9999999999999998,True,0.9999999999999998,True,0.9999999999999998,59437.5,2.0,0.9999999999999998,8.172850673,,0,35.49450418499999,32.721525590000006,2.7729785949999837,44,40,False,0.0,0,29.566636420000002,1.0,7,35.49450418499999,35.492562307,0.0019418779999895719,44,40,False,0.0,0,29.566636420000002,,0,2,1.3887629589165518,0.0,0.9941674906882988,0.9941674906882988,,,,0.9941674906882988,,,,0.9941674906882988,,,,0.9941674906882988,,,,1.0,1.900885211072724,148.0
gampsito,msPV1moXxZEnz9TDw8jPKfG7z9FVHToso9gA4Jwpump,blep,1788477092,False,10277.553,1800,False,True,,Pump.fun,,771,526,True,1,0.0,5.927867765,5.927867765,176989690.673615,0.176989690673615,5.0,5000.0,115630.0,True,0.9999999999999998,True,0.9999999999999998,True,0.9999999999999998,115630.0,4.0,0.9999999999999998,13.381476460000002,,0,118.48767743800002,114.892239131,3.5954383070000233,276,215,False,0.0,0,112.559809673,0.8594079635689473,34,118.69888731200001,117.995828699,0.7030586130000103,280,217,False,0.0,0,112.77101954700001,0.99911332156832,11,10,2.489880529106679,10.0,0.8746159219377719,2.068470334966254,1.4138359882335165,30.0,0.6835176527956262,1.0482157681051236,1.047349525831577,60.0,0.9991736030883103,0.9017475314519431,0.8746159219377719,180.0,0.9699121887581047,0.8746159219377719,,,,10.0,2.6260969073987064,771.0
gampsito,5HwYjtsH4kgCkki6L2NTFTaWCnffgXauUeVA9yJgpump,yap,1788614823,False,6836.8806,1800,False,True,,Pump.fun,,672,96,True,1,0.0,5.927692832,5.927692832,176989690.673615,0.176989690673615,12.0,5000.0,50737.0,True,0.9999999999999998,True,0.9999999999999998,True,0.9999999999999998,50737.0,5.0,0.9999999999999998,7.337467287,,0,32.060455297,31.533059239000004,0.5273960579999937,47,45,False,0.0,0,26.132762465000003,1.0,3,32.060455297,31.980102916000003,0.08035238099999376,47,45,False,0.0,0,26.132762465000003,1.0,2,5,1.3024394538902035,0.0,0.8922056320069105,1.1448671772749646,1.2177587832939263,30.0,1.063668176942988,0.8922056320069105,,,,0.8922056320069105,,,,0.8922056320069105,,,,1.0,1.877425022248376,672.0
gampsito,8xqoC5aQGmcgThS4TdLBfB5v2XsyvAhk6RmfwAzpump,BTD,1789071429,False,35966.784,1800,False,True,XsqE9cRRpzxcGKDXj1BJ7Xmg4GRhZoyY1KpmGSxAWT2,Pump.fun,,1800,2654,True,1,0.0,3.744006310239238,1.43907652,86413131.256683,0.08641313125668301,3.0,5000.0,24850.0,True,0.9999999999999998,True,0.9999999999999998,True,0.9999999999999998,14925.0,4.0,0.9999999999999998,4.790601358283463,,0,134.04356652530035,104.1507024626953,29.892864062605042,213,182,False,0.0,0,130.2995602150611,0.49834557521490425,101,259.05208674057354,206.76352894674773,52.28855779382582,492,345,False,0.0,0,255.30808043033431,0.33809509193543114,134,156,7.699730260821586,730.0,1.9866579272832645,2.7383565009940956,7.699730260821586,730.0,2.8118071032849015,2.630750885038011,7.699730260821586,730.0,2.9268184625965965,2.610070187687373,7.699730260821586,730.0,2.950008891386885,5.121169775567721,7.699730260821586,730.0,1.503510056931868,889.0,8.310237648669887,1800.0
hashbergers,7tnEjDwj9hCN1XGTk3NYFC8aP5yNwqBAARA2mzqwpump,SCRAP,1769466496,True,100319.46,1800,False,True,,Pump.fun,,776,3055,True,2,0.0,0.021694925,0.021694925,706037.126454,0.000706037126454,0.0,191924.0,191924.0,False,0.0,False,0.0,False,0.0,191924.0,,0.0,0.0,,0,20.19125533,14.104189102,6.087066228000001,61,55,False,0.0,0,20.169560405,0.9569974234477688,17,27.862719657999996,25.484585784999993,2.378133873000003,83,73,False,0.0,0,27.841024732999998,0.9972062585479562,12,122,22.07558834961251,900.0,6.259649668455382,1.484654352116591,22.07558834961251,900.0,14.869177002809135,1.2990701948231909,22.07558834961251,900.0,16.99337606049617,1.5051987560344962,22.07558834961251,900.0,14.666228138383195,1.5051987560344962,22.07558834961251,900.0,14.666228138383195,903.0,25.011832135014338,776.0
hashbergers,HymwfNZhjEFycZkkgMCJPCFANuvAxo345bhGHob5pump,RAPEHIM,1772520094,False,2550.1865,1800,False,True,,Pump.fun,,246,6,True,1,0.0,0.080480904,0.080480904,2818584.737504,0.002818584737504,0.0,423506.0,216753.0,True,1.0,True,1.0,True,1.0,216753.0,13.0,1.0,0.081077695,,0,2.272065295,1.881077694,0.39098760099999996,3,3,False,0.0,0,2.191584391,1.0,1,2.272065295,2.270123453,0.001941841999999916,3,3,False,0.0,0,2.191584391,,0,1,1.0336482906469717,0.0,1.0336482906469717,1.0336482906469717,,,,1.0336482906469717,,,,1.0336482906469717,,,,1.0336482906469717,,,,0.0,1.0413163329490904,246.0
hashbergers,Fm6bczHwfwpSSm1fdW5twG3P2Pe8nccfVY6LnPZLpump,PVE,1772755673,False,4342.7586,1800,False,True,,Pump.fun,,967,20,True,1,0.0,0.9891228799999999,0.9891228799999999,34199203.154141,0.034199203154141,0.0,382077.0,196038.5,True,1.0,True,1.0,True,1.0,196038.5,9.0,1.0,1.202821757,,0,6.217243107,5.848908112,0.36833499499999967,10,10,False,0.0,0,5.228120227,1.0,2,6.217243107,5.870953812,0.34628929500000005,10,10,False,0.0,0,5.228120227,1.0,1,2,1.1138156245016624,0.0,0.9897278144278767,1.1138156245016624,0.9897278144278767,30.0,0.8885921445667415,0.9897278144278767,,,,0.9897278144278767,,,,0.9897278144278767,,,,6.0,1.1615702737790017,967.0
hashbergers,5xZTbqPvaa4JJg333JEYrxUBjPHjxdztxZMm2MvZpump,PENGU,1772839549,False,3303.0797,1800,False,True,,Pump.fun,,650,40,True,1,0.0,0.9891228799999999,0.9891228799999999,34199203.154141,0.034199203154141,0.0,205829.0,602914.5,True,1.0,True,1.0,True,1.0,206848.0,8.0,1.0,1.012335799,,1,6.736980164999999,6.36860869,0.3683714749999991,5,5,False,0.0,0,5.747857284999999,1.0,1,10.657868165999998,10.655926306,0.0019418599999987407,19,19,False,0.0,0,9.668745286,,0,2,1.1632529869334804,0.0,1.1183352304270984,1.1632529869334804,1.1183352304270984,90.0,0.961386081092478,1.1632529869334804,1.1183352304270984,90.0,0.961386081092478,1.1183352304270984,,,,1.1183352304270984,,,,4.0,1.2734431534814261,650.0
hashbergers,rLq8q1TFEjq691DWiTLMSy6S3Zm7xsodM7Q5QUfpump,OBESE,1773196603,False,26544.317,1800,False,True,,Pump.fun,,1744,669,True,1,0.0,1.779246336,1.779246336,60027971.971302,0.060027971971302004,3.0,744577.0,372788.5,True,1.0,True,1.0,True,1.0,372788.5,17.0,1.0,3.279559342,,0,31.928765278000004,15.904410859000004,16.024354418999998,55,52,False,0.0,0,30.149518942000004,0.6191848072167571,25,97.828585852,64.446446913,33.382138939,188,132,False,0.0,0,96.049339516,0.5218414234961761,52,85,5.682320446020461,650.0,3.4763882318553914,1.6642672833937624,5.682320446020461,650.0,3.4143076071489626,1.8923111023663464,5.682320446020461,650.0,3.002846856901429,3.171704224848603,5.682320446020461,650.0,1.7915669442006998,3.9726415880444668,5.682320446020461,650.0,1.4303632281153216,655.0,5.723611621769488,1744.0
hashbergers,GAAnfHRHoZWQSFwdf5W8HyC3pou5MaxsWyPLqGotpump,AMIGA,1773346546,False,3301.888,1800,False,True,,Pump.fun,,234,6,True,1,0.0,10.865666089,10.865666089,285268882.13929,0.28526888213928997,0.0,67796.0,34398.0,True,1.0,True,1.0,True,1.0,34398.0,9.0,1.0,10.864197528,,21,11.843917147,10.864197528,0.9797196190000008,3,3,False,0.0,0,0.978251058,1.0,2,11.843917147,11.841975305,0.001941842000000804,3,3,False,0.0,0,0.978251058,,0,2,1.0,0.0,0.7583308902299025,0.7583308902299025,,,,0.7583308902299025,,,,0.7583308902299025,,,,0.7583308902299025,,,,0.0,1.0,234.0
hashbergers,8M2XdKkyfcMCkoxThgzKSuXLLQiK7sSZn8uYbjw8pump,OARFISH,1773371534,False,5367.7129,1800,False,True,,Pump.fun,,775,74,True,1,0.0,0.9891228799999999,0.9891228799999999,34199203.154141,0.034199203154141,1.0,124102.0,62551.0,True,1.0,True,1.0,True,1.0,62551.0,12.0,1.0,1.176232816,,0,4.1464257280000005,2.035676376,2.1107493520000005,11,10,False,0.0,0,3.1573028479999996,1.0,3,17.283126578999997,16.716428017,0.5666985619999991,38,36,False,0.0,0,16.294003698999997,1.0,6,6,1.8676998849249742,80.0,1.8458672936759721,1.2237470117995726,1.8676998849249742,80.0,1.5262140515288705,1.2237470117995726,1.8676998849249742,80.0,1.5262140515288705,1.8458672936759721,,,,1.8458672936759721,,,,85.0,2.048600604818147,775.0
hashbergers,BsFHx5U2V9BaqNaPgdFZsYVtS6iCm4T1NidtaUJBpump,KINDA,1773538382,False,4890.304,1800,False,True,,Pump.fun,,571,114,True,1,0.0,0.9891228799999999,0.9891228799999999,34199203.154141,0.034199203154141,3.0,384751.0,192375.5,True,1.0,True,1.0,True,1.0,75000.0,10.0,1.0,1.178075996,,0,5.888131293000001,3.62926114,2.2588701530000006,15,15,False,0.0,0,4.899008413000001,1.0,8,24.107737789,21.90036227,2.207375519000003,55,53,False,0.0,0,23.118614909000005,1.0,8,12,1.8497187802574715,190.0,1.0121074171705606,1.1148914181991456,1.8497187802574715,190.0,1.6591021780805102,1.1148914181991456,1.8497187802574715,190.0,1.6591021780805102,1.1242143945635272,1.8497187802574715,190.0,1.645343440897338,1.1901384099067682,1.0121074171705606,490.0,0.8504115225134579,199.0,1.927757908400281,571.0
hashbergers,FJwYo6Zjs6oQnTcU7Qf9oeiuE5ZyFoHi4cxdfhAApump,FLOAT,1773605082,False,2670.7165,1800,False,True,,Pump.fun,,779,8,True,1,0.0,0.9891228799999999,0.9891228799999999,34199203.154141,0.034199203154141,1.0,195363.0,97681.5,True,1.0,True,1.0,True,1.0,97681.5,10.0,1.0,1.018552211,,0,1.9586944659999999,1.4987616270000002,0.4599328389999997,4,4,False,0.0,0,0.969571586,1.0,1,1.9586944659999999,1.4987616270000002,0.4599328389999997,4,4,False,0.0,0,0.969571586,1.0,1,2,1.0213164101638925,0.0,0.9996622061474429,0.9996622061474429,,,,0.9996622061474429,,,,0.9996622061474429,,,,0.9996622061474429,,,,6.0,1.048674534408576,779.0
hashbergers,HNAffRaW5zusJCeXf9fTT5WXij6637FWFh7YbM5cpump,COMPUTA,1773605624,False,2692.0779,1800,False,True,,Pump.fun,,510,33,True,1,0.0,0.9891228799999999,0.9891228799999999,34199203.154141,0.034199203154141,1.0,400966.0,200483.0,True,1.0,True,1.0,True,1.0,200483.0,9.0,1.0,1.0154731,,0,1.9551792129999996,1.5867043589999998,0.3684748539999998,5,5,False,0.0,0,0.9660563329999999,1.0,2,1.9551792129999996,1.9532373679999997,0.001941844999999942,5,5,False,0.0,0,0.9660563329999999,,0,10,1.0211493535043727,0.0,0.9682654494106003,0.9936774047346829,0.9745668364349824,440.0,0.9807678345017786,0.9936774047346829,0.9745668364349824,440.0,0.9807678345017786,0.9936774047346829,0.9745668364349824,440.0,0.9807678345017786,0.9936774047346829,0.9745668364349824,440.0,0.9807678345017786,9.0,1.0477165605388874,510.0
hashbergers,ArUV46awBkRGXQcRGmcKszx9ctMJK6JhS6bLcpmupump,piss,1776330534,False,5025.4463,1800,False,True,,Pump.fun,,1757,111,True,1,0.0,0.9891228799999999,0.9891228799999999,34199203.154141,0.034199203154141,3.0,57840.0,50000.0,True,0.5507217625015746,True,0.5507217625015746,True,0.5507217625015746,50000.0,24.0,1.0,2.203083181,,0,7.129431453,2.6990185049999997,4.430412948,28,25,False,0.0,0,5.162530796,0.9950482553258412,14,9.739719624,5.008672883000001,4.731046740999998,37,34,False,0.0,0,7.772818967,0.995322619638186,13,11,1.4011699570601766,90.0,1.2370461646879984,1.3549336816792104,1.4011699570601766,90.0,1.0341243826219333,1.2620812092191112,1.4011699570601766,90.0,1.1102058622100268,1.4011699570601766,1.2370461646879984,1640.0,0.8828666061920643,1.4011699570601766,1.2370461646879984,1640.0,0.8828666061920643,91.0,1.441129209682505,1757.0
hashbergers,25NtaXA44vwHcXL32QrS1S1AazoPf7MTXB6aMfMZpump,PINU,1788035577,True,1191313.0,1800,False,True,,Pump.fun,,534,5048,True,2,0.0,26.21981628,26.21981628,500408865.023513,0.500408865023513,11.0,5000.0,5000.0,False,0.0,False,0.0,False,0.0,434464.0,,0.0,0.0,38.0,0,220.80158181,127.86421217099996,92.93736963900002,179,133,True,0.987851851,1,193.59391367900002,0.7896193263275142,95,593.749687987,427.578692886,166.17099510100002,793,503,True,1.978459858,1,565.551411849,0.728231779564037,337,180,54.72296099835913,1770.0,54.46673808217278,7.0621256975641264,54.72296099835913,1770.0,7.748794533242903,12.961911298899825,54.72296099835913,1770.0,4.221828072762994,14.564356958822394,54.72296099835913,1770.0,3.757320776542116,37.14541214492619,54.72296099835913,1770.0,1.473209148544443,1781.0,55.555956097366476,534.0
jester,Do6N8m8ssowyAvXs2tkGKkJ8vaNC8H5oRkMdr9shpump,DIRECTOR,1763482998,True,1992792614.6362145,1800,False,True,,Pump.fun,,1781,258,True,2,0.0,0.98959616,0.98959616,34199203.154141,0.034199203154141,3.0,941775.0,762780.0,True,1.0,True,1.0,True,1.0,762780.0,16.0,1.0,1.033097812,206.0,0,11.626480224000002,9.869645039000003,1.7568351849999981,18,18,False,0.0,0,10.636884064,1.0,2,19.935594550000005,14.097273965,5.838320585000005,34,33,True,1.4666666650000002,1,17.479331725,1.0,9,46,2.8721310847314827,1300.0,1.5558884510575794,1.0389177769149855,2.8721310847314827,1300.0,2.764541283777175,1.0514327695930357,2.8721310847314827,1300.0,2.7316355051813357,1.0514327695930357,2.8721310847314827,1300.0,2.7316355051813357,1.3591798960931165,2.8721310847314827,1300.0,2.1131353494760012,1306.0,2.8721310847314827,1781.0
jester,4hcEYuhgESkmmKqVcM1JHNXjxZAvMcxat31FRTfwpump,CHICKY,1774919965,True,312290.05,1800,False,True,,Pump.fun,,1800,2725,True,2,0.0,1.9767772,1.9767772,66285714.223523,0.066285714223523,0.0,8500.0,323939.5,True,1.0,True,1.0,True,1.0,323939.5,15.0,1.0,2.914892165,347.0,0,72.00203941500001,54.87854569300001,17.123493722000006,152,120,False,0.0,0,70.025262215,0.6039681257718511,64,268.76543927,229.73372779800002,39.031711471999984,689,402,False,0.0,0,266.78866207,0.3948021422834497,170,169,10.856638769078376,650.0,6.498602825257146,2.4177613821520705,10.856638769078376,650.0,4.490368176620799,2.5637099241414334,10.856638769078376,650.0,4.234737583548646,6.204033155452934,10.856638769078376,650.0,1.749932422513911,6.457836368395252,10.856638769078376,650.0,1.6811573025000957,641.0,10.91506319886397,1800.0
jester,FxtFm6peRSecXwFYD181Ndig8FpgCNzQFucyn1Aspump,KIKI,1775165174,True,186500.62,1800,False,True,,Pump.fun,,1798,816,True,2,0.0,3.08295004,3.08295004,99948051.904475,0.099948051904475,3.0,8500.0,8500.0,False,0.0,True,1.0,True,1.0,356222.5,63.0,1.0,10.762440904,13.0,0,48.097555879,18.624876072,29.472679807,71,65,True,0.9327094290000001,1,44.08189641,0.6624218889825764,42,98.244138459,56.84150069700001,41.40263776199999,202,155,True,0.9327094290000001,1,94.22847899,0.4332411964149262,80,128,12.48057908343188,1790.0,12.48057908343188,2.3990836439002243,12.48057908343188,1790.0,5.202227573500533,3.032944557632277,12.48057908343188,1790.0,4.115004031981076,4.1161293646019415,12.48057908343188,1790.0,3.0321153632251887,5.157813454184331,12.48057908343188,1790.0,2.4197422404462645,1798.0,12.689428928334726,1798.0
jester,3vtH9Q8GoKmu8TbaHm5cQCjuFv2L8xEFBqwPSiXhpump,SNEAKERS,1775449422,True,111516.58629964881,1800,False,True,,Pump.fun,,1707,388,True,2,0.0,2.601874873,2.601874873,85588993.801477,0.085588993801477,0.0,8500.0,4338.0,True,0.292093631314177,True,0.4089310838398477,True,0.4089310838398477,572.0,58.0,1.0,4.268530325,949.0,1,26.815867865,18.616180818,8.199687047000001,51,50,False,0.0,0,24.213992992,0.8326204070026594,23,39.98192071999999,38.197079772,1.7848409479999887,83,69,False,0.0,0,37.380045847,1.0,5,68,4.795292816070854,1030.0,4.024919626288994,1.4950881538041425,4.795292816070854,1030.0,3.2073645984483137,1.4899796788765483,4.795292816070854,1030.0,3.2183612193198017,1.2612361143121078,4.795292816070854,1030.0,3.8020579665103074,1.068811897647666,4.795292816070854,1030.0,4.4865638440447295,1115.0,4.895735854935265,1707.0
jester,7QoQCyqoHa62DSDbpPL87UQ1GuNM7c2Zrb4vSbvDpump,WATERFALL,1779234550,True,197786.54,1800,False,True,,Pump.fun,,1057,2955,True,2,0.0,11.793533755,11.793533755,302753988.011987,0.302753988011987,3.0,8500.0,8500.0,False,0.0,False,0.0,False,0.0,4250.0,,0.0,0.0,,0,40.075742825,8.957312525,31.1184303,43,33,False,0.0,0,28.28220907,0.8106813029872088,27,54.757124432999994,18.384355135999996,36.372769297,70,51,False,0.0,0,42.963590677999996,0.7764808623198692,31,117,54.850348476692155,1630.0,43.577803739939036,1.511037326777025,54.850348476692155,1630.0,36.29979716893261,2.2754698073420982,54.850348476692155,1630.0,24.105065380217482,2.288430141034074,54.850348476692155,1630.0,23.96854834812956,3.451857126978782,54.850348476692155,1630.0,15.89009812949576,1636.0,60.17656797020874,1057.0
jester,4wNsn7WNtct8kAhRyPX1qTovYPjFBiJFfoktDWt4pump,ALBERT,1781650656,True,467271.65385532903,1800,False,True,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Pump.fun,,1752,624,True,2,0.0,6.468299828436556,477.38581,107400615.838289,0.107400615838289,0.0,505000.0,2005000.0,True,0.7672209265919673,True,0.7672209265919673,True,0.7672209265919673,505000.0,23.0,0.7672209265919673,11.959792096580504,,0,110.59001754342565,42.27458371569128,68.31543382773437,128,101,False,0.0,0,104.1217177149891,0.3891163518608117,78,184.00716927941397,109.75762996721022,74.24953931220375,229,160,False,0.0,0,177.53886945097742,0.3671397924150607,84,79,4.669645532111913,300.0,2.5560395456377876,2.398059102942785,4.669645532111913,300.0,1.94726040170634,3.8277805995344365,4.669645532111913,300.0,1.2199355241729033,3.408408797118189,4.669645532111913,300.0,1.3700368148504076,4.567568600187615,4.669645532111913,300.0,1.0223481989783592,741.0,6.979635399998264,1752.0
jester,8kHKC34ZLfFuJTzcLxPkY5a8WHUj7CtpvciiEAJkpump,COBSON,1782512556,True,126877.67,1800,False,True,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Pump.fun,,354,345,True,2,0.0,149.96782434209186,10701.04954,765836604.853427,0.7658366048534271,0.0,505000.0,505000.0,False,0.0,False,0.0,False,0.0,505000.0,,0.0,0.0,,3,158.729536630858,3.967564377917525,154.7619722529405,24,17,False,0.0,0,8.76171228876613,1.0,10,160.46623059416632,8.847478515948763,151.61875207821757,37,23,False,0.0,0,10.498406252074467,1.0,9,52,8.902147497995557,1710.0,8.223066347194223,3.657501668675756,8.902147497995557,1710.0,2.4339421562639205,3.67127366676772,8.902147497995557,1710.0,2.424811742741376,3.6403192111771796,8.902147497995557,1710.0,2.44543046408198,3.5457117275822236,8.902147497995557,1710.0,2.510679993735932,1713.0,9.025827970428944,354.0
jester,AV1TWr4M2c9PYp7YjwfXJ2EqxqZKsCFoUiyEE47Dpump,mouse,1783053800,False,4494.8372,1800,False,True,,Pump.fun,,1590,125,True,1,0.0,6.201691281,6.201691281,183773480.687547,0.183773480687547,2.0,355000.0,355000.0,True,1.0,True,1.0,True,1.0,355000.0,17.0,1.0,8.248944867,,0,32.727672805999994,23.852163206,8.875509599999994,45,35,False,0.0,0,26.525981525000002,0.9146005526563615,15,38.775716745,36.68372323800001,2.0919935069999838,65,45,False,0.0,0,32.574025464,1.0,7,13,1.5078312072731246,20.0,1.041626014689027,1.5078312072731246,1.485910314602094,50.0,0.9854619717609678,1.485910314602094,1.1938560937876086,60.0,0.8034509768561009,1.0368683073604383,1.1114457344016655,120.0,1.0719256500674414,1.041626014689027,,,,16.0,1.6365228998239547,1590.0
jester,73Avdj3wc3eg4qrWRmqRPWkZvRz7YxwPs4wpgnzVpump,CREAMUS,1783384097,False,74211.569,1800,False,True,,Pump.fun,,1720,91,True,2,0.0,57.001691281,57.001691281,703000000.004252,0.703000000004252,2.0,355000.0,355000.0,False,0.0,False,0.0,False,0.0,355000.0,,0.0,0.0,,0,70.835167954,12.347134099000002,58.488033855,14,14,False,0.0,0,13.833476673,1.0,9,79.62803285500001,21.587061538000004,58.040971317000015,29,26,False,0.0,0,22.626341574,1.0,9,20,3.4911876796286707,1670.0,3.4911876796286707,3.0351806411883424,3.4911876796286707,1670.0,1.150240493844805,3.0351806411883424,3.4911876796286707,1670.0,1.150240493844805,3.016204893032526,3.4911876796286707,1670.0,1.1574769630847566,2.973065049969309,3.4911876796286707,1670.0,1.1742722143481892,1677.0,3.4911876796286707,1720.0
jester,DABGWhhKpZNvRjLCoyHEf9UcdpyMsYSoXNBbZsEFpump,SEKOLAH,1783608608,False,9814.1341,1800,False,True,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Pump.fun,,1785,265,True,1,0.0,1.496297212864481,116.233751,28292241.4788,0.0282922414788,0.0,10000.0,10000.0,False,0.0,False,0.0,False,0.0,5000.0,,0.0,0.0,,0,35.88928760151269,17.786166253533402,18.10312134797929,57,42,False,0.0,0,34.39299038864821,0.7376830579250789,25,76.0689583982787,50.43397136289798,25.634987035380718,123,90,False,0.0,0,74.57266118541423,0.5446249306539938,41,45,2.2224002020357347,280.0,2.0832691427408667,1.7617375053251207,2.2224002020357347,280.0,1.261482028575875,1.6309696703663774,2.2224002020357347,280.0,1.3626250950065182,1.4920716319723157,2.2224002020357347,280.0,1.4894728606950485,2.2224002020357347,2.0832691427408667,1780.0,0.9373960373260303,185.0,2.3287476043191533,1785.0
jester,6UCR7sQGnjXe8vnQvYgb5XnUaqy6g14AZimhyYpfpump,JANICE,1783827541,False,3711.0646,1800,False,True,,Pump.fun,,515,69,True,1,0.0,0.011567822,0.011567822,353134.691458,0.00035313469145799997,4.0,645290.0,702645.0,True,1.0,True,1.0,True,1.0,702645.0,44.0,1.0,0.011105113,,0,17.261728204,14.971621340999999,2.290106863000002,24,24,False,0.0,0,17.250160382,1.0,6,21.215212461,19.055012401,2.160200060000001,34,33,False,0.0,0,21.203644639000004,1.0,7,7,1.1573021789816946,140.0,1.1573021789816946,1.0028399041064495,1.1573021789816946,140.0,1.1540248590455464,1.0299919133466535,1.1573021789816946,140.0,1.123603170068961,1.0299919133466535,1.1573021789816946,140.0,1.123603170068961,1.1573021789816946,,,,2.0,1.430304648135981,515.0
jester,836c2hWbw1qnQYuTnoA1rUruqg3vmVHw7DEbr3pPpump,Jutsu,1783828838,False,2856.8033,1800,False,True,,Pump.fun,,311,28,True,1,0.0,0.011567822,0.011567822,353134.691458,0.00035313469145799997,2.0,646752.0,646752.0,False,0.0,False,0.0,False,0.0,646752.0,,0.0,0.0,,0,6.795753389,5.658778002000001,1.1369753869999988,15,15,False,0.0,0,6.784185567,1.0,6,6.795753389,5.939698628000001,0.8560547609999984,15,15,False,0.0,0,6.784185567,1.0,5,2,0.9803837040882247,0.0,0.9372402884938021,0.9372402884938021,,,,0.9372402884938021,,,,0.9372402884938021,,,,0.9372402884938021,,,,2.0,1.1144822129179828,311.0
jester,GEJJBxVfBXfVRecFXXH53JWSHU3TsEXLv26v3aF9pump,FLUFF,1784571613,False,4304.1421,1800,False,True,,Pump.fun,,610,100,True,1,0.0,3.101691281,3.101691281,100492447.15929,0.10049244715929,2.0,5255.0,5002627.5,True,1.0,True,1.0,True,1.0,5002627.5,33.0,1.0,3.3679693879999997,,0,28.096609245,22.934204513,5.162404731999999,42,36,False,0.0,0,24.994917964,0.9122608433893762,14,31.533646278000003,30.023034615000004,1.5106116629999988,47,39,False,0.0,0,28.431954997000002,1.0,6,8,1.4340624303984468,20.0,1.1686741391633526,1.4340624303984468,1.1798740418283251,50.0,0.8227494262578954,1.1798740418283251,1.1686741391633526,70.0,0.9905075437988133,1.1686741391633526,,,,1.1686741391633526,,,,1.0,1.5076884247199807,610.0
jester,Df1DiNR1DDo93Po2PDBGSEjmCsm2rapWPQkajsaCpump,TYGR,1784592607,False,4581.7666,1800,False,True,,Pump.fun,,1012,142,True,1,0.0,2.9646542409999994,2.9646542409999994,96449438.144093,0.09644943814409301,2.0,664310.0,832155.0,True,1.0,True,1.0,True,1.0,4000000.0,18.0,1.0,7.350803406000001,,0,15.232031248999998,15.083314335,0.14871691399999776,24,23,False,0.0,0,12.267377008,1.0,2,34.107440526,34.000605159,0.10683536699999507,45,41,False,0.0,0,26.105749249,1.0,3,11,1.9127312209618001,240.0,0.9140502189546577,1.1045784670452827,1.9127312209618001,240.0,1.731639062345932,1.1045784670452827,1.9127312209618001,240.0,1.731639062345932,1.0341285878370337,1.9127312209618001,240.0,1.8496067543809396,0.9140502189546577,,,,245.0,1.9127312209618001,1012.0
jester,47pWDLGYJUW35oGg3Cp4eCbqx986YKWMHwoYPhvdpump,HITLERHAUS,1785699719,False,68661.34,1800,False,True,,Pump.fun,,1790,1031,True,2,0.0,1.97699992,1.97699992,66285714.223523,0.066285714223523,1.0,148523.0,10000000.0,True,1.0,True,1.0,True,1.0,10000000.0,36.0,1.0,5.68478308,6.0,0,67.181401773,42.284677050999996,24.89672472200001,124,105,True,1.955555555,1,63.248846298,0.5493750938646623,60,109.85186962619584,77.66008157080417,32.19178805539167,272,182,True,1.955555555,1,105.91931415119582,0.43677128262485365,87,101,4.382189428297806,700.0,3.2769579122638524,3.529547710806842,4.382189428297806,700.0,1.241572515050676,3.0949674084416254,4.382189428297806,700.0,1.4159081017606971,4.123988258312149,4.382189428297806,700.0,1.0626095793229375,4.22897282303237,4.382189428297806,700.0,1.0362302175201905,705.0,4.667689202524744,1790.0
